"state","date_updated","new_cases","tot_cases","Administered","Series_Complete_Yes","Additional_Doses"
CO,"11/25/2021",20435,831410,8488178,3623786,925447
CO,"12/02/2021",16604,848014,8678461,3655321,1040424
CO,"12/09/2021",16173,864187,8940101,3715279,1193603
CO,"12/16/2021",12104,876291,9159836,3759966,1326871
CO,"12/23/2021",19424,895715,9374761,3790915,1465275
CO,"12/30/2021",49423,945138,9517277,3813580,1553333
CO,"01/06/2022",91524,1036662,9619008,3830901,1613351
CO,"01/13/2022",121228,1157890,9773007,3855340,1708996
CO,"01/20/2022",104379,1262269,9899278,3900142,1786515
CO,"01/27/2022",71664,1333933,10011967,3918538,1854563
CO,"02/03/2022",38223,1372156,10092633,3935264,1898686
CO,"02/10/2022",19174,1391330,10159100,3953769,1933113
CO,"02/17/2022",10643,1401973,10254785,3969935,1959897
CO,"02/24/2022",6177,1408150,10299034,3980992,1980746
CO,"03/03/2022",4738,1412888,10335987,3990440,1997377
CO,"03/10/2022",3315,1416203,10368780,3998681,2012065
CO,"03/17/2022",2940,1419143,10396327,4005753,2023645
CO,"03/24/2022",2387,1421530,10422016,4011858,2035596
CO,"03/31/2022",2316,1423846,10444612,4016838,2045265
CO,"04/07/2022",2595,1426441,10504096,4023070,2056820
CO,"04/14/2022",3100,1429541,10575091,4029386,2068682
CO,"04/21/2022",4433,1433974,10644381,4036754,2083696
CO,"04/28/2022",5218,1439192,10705204,4042299,2094241
CO,"05/05/2022",6811,1446003,10757510,4047425,2103565
CO,"05/12/2022",8901,1454904,10807143,4052172,2112927
CO,"05/19/2022",11045,1465949,10853608,4056730,2121691
CO,"05/26/2022",12565,1478514,10909579,4061592,2133271
CO,"06/02/2022",13509,1492023,10952827,4065348,2143167
CO,"06/09/2022",17155,1509178,11022408,4071206,2156538
CO,"06/16/2022",15486,1524664,11068356,4074356,2165842
CT,"12/17/2020",17233,157781,2790,0,""
CT,"12/24/2020",12924,170705,20679,0,""
CT,"12/31/2020",12958,183663,68040,0,""
CT,"01/07/2021",15791,199454,109216,0,""
CT,"01/14/2021",21122,220576,180085,0,""
CT,"01/21/2021",13558,234134,264707,0,""
CT,"01/28/2021",13205,247339,381160,0,""
CT,"02/04/2021",9665,257004,481826,0,""
CT,"02/11/2021",8492,265496,600249,0,""
CT,"02/18/2021",4871,270367,767183,0,""
CT,"02/25/2021",5338,275705,925946,0,""
CT,"03/04/2021",5703,281408,1087313,0,""
CT,"03/11/2021",5382,286790,1304302,362671,""
CT,"03/18/2021",6230,293020,1514945,543501,""
CT,"03/25/2021",7144,300164,1737160,632200,""
CT,"04/01/2021",9122,309286,1992899,743564,""
CT,"04/08/2021",8806,318092,2279517,887812,""
CT,"04/15/2021",7754,325846,2612551,1058759,""
CT,"04/22/2021",6953,332799,2913574,1200180,""
CT,"04/29/2021",5670,338469,3184543,1350870,""
CT,"05/06/2021",3920,342389,3398443,1493571,""
CT,"05/13/2021",2163,344552,3612792,1656431,""
CT,"05/20/2021",1238,345790,3805000,1775334,""
CT,"05/27/2021",1190,346980,3968265,1868188,""
CT,"06/03/2021",698,347678,4059343,1922629,""
CT,"06/10/2021",584,348262,4171732,1999526,""
CT,"06/17/2021",299,348561,4276700,2075632,""
CT,"06/24/2021",279,348840,4339850,2115931,""
CT,"07/01/2021",513,349353,4414112,2167566,""
CT,"07/08/2021",391,349744,4451999,2188840,""
CT,"07/15/2021",643,350387,4493769,2211353,""
CT,"07/22/2021",1143,351530,4534381,2231811,""
CT,"07/29/2021",1975,353505,4577225,2249771,""
CT,"08/05/2021",3196,356701,4620673,2267356,""
CT,"08/12/2021",3851,360552,4667990,2286455,""
CT,"08/19/2021",4339,364891,4721389,2309829,""
CT,"08/26/2021",4241,369132,4778412,2333880,0
CT,"09/02/2021",4652,373784,4839352,2360741,0
CT,"09/09/2021",3898,377682,4880740,2380402,0
CT,"09/16/2021",4050,381732,4930647,2405018,0
CT,"09/23/2021",4940,386672,4980413,2430419,0
CT,"09/30/2021",3508,390180,5039727,2449489,0
CT,"10/07/2021",2771,392951,5122227,2468665,0
CT,"10/14/2021",2770,395721,5195177,2485202,0
CT,"10/21/2021",3642,399363,5265418,2500835,159353
CT,"10/28/2021",2353,401716,5357571,2515556,216444
CT,"11/04/2021",2502,404218,5489331,2528365,305269
CT,"11/11/2021",2534,406752,5619704,2540074,388197
CT,"11/18/2021",4559,411311,5766727,2550060,468851
CT,"11/25/2021",5262,416573,5898047,2558052,548090
CT,"12/02/2021",6212,422785,6036671,2573654,634614
CT,"12/09/2021",10679,433464,6205565,2607228,734727
CT,"12/16/2021",18574,452038,6375605,2633881,842035
CT,"12/23/2021",19103,471141,6529401,2649289,940949
CT,"12/30/2021",31343,502484,6638228,2659830,1009004
CT,"01/06/2022",52328,554812,6765316,2675408,1084172
CT,"01/13/2022",64373,619185,6890321,2693093,1157329
CT,"01/20/2022",47520,666705,6996233,2710857,1221045
CT,"01/27/2022",26856,693561,7065025,2722828,1258849
CT,"02/03/2022",16832,710393,7124391,2735682,1290300
CT,"02/10/2022",8143,718536,7188727,2750727,1323460
CT,"02/17/2022",5529,724065,7238519,2761748,1345381
CT,"02/24/2022",3775,727840,7277732,2771081,1364875
CT,"03/03/2022",2585,730425,7303061,2776417,1377746
CT,"03/10/2022",2067,732492,7328468,2782071,1390905
CT,"03/17/2022",1893,734385,7351934,2786975,1403622
CT,"03/24/2022",2151,736536,7370693,2790867,1413620
CT,"03/31/2022",2601,739137,7391071,2795202,1424433
CT,"04/07/2022",3150,742287,7441776,2802153,1434820
CT,"04/14/2022",3776,746063,7500294,2809276,1442559
CT,"04/21/2022",4742,750805,7552008,2815499,1449397
CT,"04/28/2022",5166,755971,7598707,2821249,1455723
CT,"05/05/2022",7178,763149,7639835,2826170,1461627
CT,"05/12/2022",13917,777066,7678275,2831156,1467212
CT,"05/19/2022",12200,789266,7716994,2836168,1472969
CT,"05/26/2022",11240,800506,7758450,2841714,1479930
CT,"06/02/2022",8340,808846,7785706,2845136,1485230
CT,"06/09/2022",6111,814957,7812564,2848698,1491576
CT,"06/16/2022",6794,821751,7832263,2851549,1495949
DC,"12/17/2020",1748,25602,0,0,""
DC,"12/24/2020",1624,27226,5567,0,""
DC,"12/31/2020",1532,28758,13167,0,""
DC,"01/07/2021",1724,30482,21681,0,""
DC,"01/14/2021",2118,32600,36679,0,""
DC,"01/21/2021",1803,34403,55108,0,""
DC,"01/28/2021",1462,35865,70839,0,""
DC,"02/04/2021",1334,37199,94095,0,""
DC,"02/11/2021",1149,38348,111720,0,""
DC,"02/18/2021",832,39180,130437,0,""
DC,"02/25/2021",763,39943,173030,0,""
DC,"03/04/2021",875,40818,207421,0,""
DC,"03/11/2021",1188,42006,244060,56459,""
DC,"03/18/2021",805,42811,285546,69819,""
DC,"03/25/2021",784,43595,320173,79733,""
DC,"04/01/2021",918,44513,381345,100548,""
DC,"04/08/2021",815,45328,426808,121675,""
DC,"04/15/2021",881,46209,481913,153091,""
DC,"04/22/2021",732,46941,539240,178088,""
DC,"04/29/2021",592,47533,595665,206340,""
DC,"05/06/2021",508,48041,631309,227589,""
DC,"05/13/2021",295,48336,685996,261129,""
DC,"05/20/2021",298,48634,739546,297401,""
DC,"05/27/2021",188,48822,774198,318874,""
DC,"06/03/2021",189,49011,792734,328856,""
DC,"06/10/2021",116,49127,809582,338846,""
DC,"06/17/2021",96,49223,832077,352381,""
DC,"06/24/2021",61,49284,848202,359956,""
DC,"07/01/2021",71,49355,865044,369251,""
DC,"07/08/2021",68,49423,875639,374803,""
DC,"07/15/2021",151,49574,884367,378875,""
DC,"07/22/2021",284,49858,891351,382126,""
DC,"07/29/2021",410,50268,898319,385290,""
DC,"08/05/2021",590,50858,906650,388761,""
DC,"08/12/2021",995,51853,918901,394566,""
DC,"08/19/2021",1171,53024,928482,397952,""
DC,"08/26/2021",1132,54156,938980,401605,0
DC,"09/02/2021",1414,55570,950386,405386,0
DC,"09/09/2021",1124,56694,963047,410336,0
DC,"09/16/2021",1746,58440,974666,415543,0
DC,"09/23/2021",1409,59849,985028,419644,0
DC,"09/30/2021",1147,60996,999174,424467,0
DC,"10/07/2021",982,61978,1013795,428039,0
DC,"10/14/2021",772,62750,1027501,431805,0
DC,"10/21/2021",650,63400,1040743,435248,20693
DC,"10/28/2021",590,63990,1055543,439077,25761
DC,"11/04/2021",612,64602,1085640,443408,39229
DC,"11/11/2021",557,65159,1106153,446544,49350
DC,"11/18/2021",634,65793,1132019,449491,59845
DC,"11/25/2021",717,66510,1154472,452301,69809
DC,"12/02/2021",537,67047,1169902,456802,77511
DC,"12/09/2021",1215,68262,1198840,463548,89942
DC,"12/16/2021",1605,69867,1231252,469345,103571
DC,"12/23/2021",7794,77661,1263514,473965,118000
DC,"12/30/2021",14384,92045,1286502,476822,128214
DC,"01/06/2022",14774,106819,1306181,479314,136662
DC,"01/13/2022",11983,118802,1328116,483001,145807
DC,"01/20/2022",7385,126187,1347167,489687,152950
DC,"01/27/2022",3292,129479,1362855,492583,158909
DC,"02/03/2022",1614,131093,1376205,495345,163549
DC,"02/10/2022",1535,132628,1386943,498176,167273
DC,"02/17/2022",831,133459,1404033,501112,170934
DC,"02/24/2022",655,134114,1412520,503427,173522
DC,"03/03/2022",564,134678,1422840,505923,176891
DC,"03/10/2022",408,135086,1429546,507547,179012
DC,"03/17/2022",489,135575,1437075,508942,181517
DC,"03/24/2022",487,136062,1451275,512641,184326
DC,"03/31/2022",536,136598,1457927,514135,186773
DC,"04/07/2022",1005,137603,1469980,516268,189761
DC,"04/14/2022",1557,139160,1482541,518382,192640
DC,"04/21/2022",1514,140674,1496391,520427,195734
DC,"04/28/2022",1269,141943,1508029,522640,198873
DC,"05/05/2022",0,141943,1581621,547740,219006
DC,"05/12/2022",1062,143005,1590580,549407,221148
DC,"05/19/2022",3158,146163,1599835,551007,223262
DC,"05/26/2022",2107,148270,1610503,553013,226108
DC,"06/02/2022",2033,150303,1620438,554904,228891
DC,"06/09/2022",1675,151978,1568286,534191,214665
DC,"06/16/2022",1458,153436,1576748,535936,217066
DE,"12/17/2020",5939,48830,0,0,""
DE,"12/24/2020",4344,53174,4959,0,""
DE,"12/31/2020",4508,57682,9584,0,""
DE,"01/07/2021",5635,63317,16677,0,""
DE,"01/14/2021",5247,68564,31090,0,""
DE,"01/21/2021",4538,73102,49369,0,""
DE,"01/28/2021",3958,77060,82289,0,""
DE,"02/04/2021",2729,79789,110784,0,""
DE,"02/11/2021",2756,82545,133370,0,""
DE,"02/18/2021",2026,84571,159845,0,""
DE,"02/25/2021",1891,86462,195534,0,""
DE,"03/04/2021",1892,88354,246194,0,""
DE,"03/11/2021",1400,89754,299695,108208,""
DE,"03/18/2021",1399,91153,354571,125907,""
DE,"03/25/2021",1507,92660,406635,138495,""
DE,"04/01/2021",2123,94783,473912,163586,""
DE,"04/08/2021",2102,96885,536623,187560,""
DE,"04/15/2021",2430,99315,612195,229230,""
DE,"04/22/2021",2330,101645,682998,268625,""
DE,"04/29/2021",1731,103376,748392,309366,""
DE,"05/06/2021",1449,104825,793463,338973,""
DE,"05/13/2021",1000,105825,846379,372385,""
DE,"05/20/2021",772,106597,876335,389174,""
DE,"05/27/2021",578,107175,916936,409468,""
DE,"06/03/2021",352,107527,947021,425004,""
DE,"06/10/2021",290,107817,969254,438882,""
DE,"06/17/2021",213,108030,997058,458078,""
DE,"06/24/2021",152,108182,1015607,470185,""
DE,"07/01/2021",142,108324,1041382,488301,""
DE,"07/08/2021",165,108489,1052238,494517,""
DE,"07/15/2021",274,108763,1063514,500817,""
DE,"07/22/2021",326,109089,1073943,506457,""
DE,"07/29/2021",503,109592,1085633,511621,""
DE,"08/05/2021",922,110514,1098339,516584,""
DE,"08/12/2021",1472,111986,1110361,521087,""
DE,"08/19/2021",2101,114087,1124885,526710,""
DE,"08/26/2021",2307,116394,1140472,533348,0
DE,"09/02/2021",2683,119077,1156347,540571,0
DE,"09/09/2021",2586,121663,1167634,546061,0
DE,"09/16/2021",3270,124933,1176206,550338,0
DE,"09/23/2021",3261,128194,1188342,556034,0
DE,"09/30/2021",3025,131219,1202549,561269,0
DE,"10/07/2021",3193,134412,1229897,567487,0
DE,"10/14/2021",2781,137193,1248188,572172,0
DE,"10/21/2021",2364,139557,1268810,577295,37414
DE,"10/28/2021",1945,141502,1290314,581375,50594
DE,"11/04/2021",1734,143236,1323940,585615,72422
DE,"11/11/2021",1736,144972,1349240,589133,88017
DE,"11/18/2021",2239,147211,1386194,593241,107445
DE,"11/25/2021",2591,149802,1387212,593295,108625
DE,"12/02/2021",2768,152570,1455576,601627,145338
DE,"12/09/2021",4084,156654,1496481,609215,167222
DE,"12/16/2021",4392,161046,1533145,616331,187213
DE,"12/23/2021",5572,166618,1564474,621891,204599
DE,"12/30/2021",9645,176263,1582493,624808,214266
DE,"01/06/2022",18068,194331,1600324,627808,223701
DE,"01/13/2022",23976,218307,1628484,632523,238895
DE,"01/20/2022",14962,233269,1650688,639346,251224
DE,"01/27/2022",11058,244327,1673738,643213,263846
DE,"02/03/2022",5078,249405,1688410,646255,271299
DE,"02/10/2022",2791,252196,1705484,650563,278954
DE,"02/17/2022",1759,253955,1720307,654010,283353
DE,"02/24/2022",1023,254978,1729273,656886,286641
DE,"03/03/2022",694,255672,1735453,659134,288878
DE,"03/10/2022",624,256296,1742565,661447,291440
DE,"03/17/2022",452,256748,1747068,662913,292907
DE,"03/24/2022",426,257174,1751749,664214,294550
DE,"03/31/2022",496,257670,1755500,665413,295834
DE,"04/07/2022",628,258298,1768002,667236,298275
DE,"04/14/2022",885,259183,1785258,669389,301487
DE,"04/21/2022",1113,260296,1798191,670997,303765
DE,"04/28/2022",1326,261622,1809285,672434,305851
DE,"05/05/2022",1798,263420,1819856,673844,307744
DE,"05/12/2022",2758,266178,1829918,675232,309609
DE,"05/19/2022",3955,270133,1840555,676649,311595
DE,"05/26/2022",3912,274045,1852061,678121,313989
DE,"06/02/2022",3023,277068,1861083,679266,315898
DE,"06/09/2022",2502,279570,1869030,680379,317632
DE,"06/16/2022",1838,281408,1874040,681136,318845
FL,"12/17/2020",65830,1084358,2540,0,""
FL,"12/24/2020",74172,1158530,68273,0,""
FL,"12/31/2020",75332,1233862,213031,0,""
FL,"01/07/2021",83762,1317624,402802,0,""
FL,"01/14/2021",102769,1420393,853081,0,""
FL,"01/21/2021",97100,1517493,1239975,0,""
FL,"01/28/2021",77951,1595444,1707251,0,""
FL,"02/04/2021",69913,1665357,2223754,0,""
FL,"02/11/2021",62801,1728158,2957730,0,""
FL,"02/18/2021",49747,1777905,3819224,0,""
FL,"02/25/2021",42123,1820028,4605201,0,""
FL,"03/04/2021",41288,1861316,5314200,0,""
FL,"03/11/2021",36240,1897556,6332072,2179625,""
FL,"03/18/2021",31882,1929438,7522691,2630843,""
FL,"03/25/2021",31192,1960630,8603007,3002731,""
FL,"04/01/2021",34272,1994902,9781739,3490647,""
FL,"04/08/2021",37579,2032481,11101262,4111383,""
FL,"04/15/2021",40569,2073050,12550868,4819498,""
FL,"04/22/2021",44109,2117159,13856952,5458313,""
FL,"04/29/2021",38931,2156090,15013785,6136199,""
FL,"05/06/2021",37230,2193320,15893169,6664283,""
FL,"05/13/2021",29800,2223120,16937994,7359406,""
FL,"05/20/2021",23603,2246723,17744573,7842314,""
FL,"05/27/2021",18679,2265402,18442633,8205341,""
FL,"06/03/2021",15938,2281340,18912564,8468675,""
FL,"06/10/2021",11407,2292747,19490341,8814001,""
FL,"06/17/2021",12032,2304779,20202600,9302225,""
FL,"06/24/2021",10647,2315426,20612298,9545070,""
FL,"07/01/2021",11999,2327425,21113090,9868893,""
FL,"07/08/2021",16126,2343551,21392467,10015837,""
FL,"07/15/2021",23301,2366852,21687158,10166351,""
FL,"07/22/2021",45734,2412586,22012651,10320953,""
FL,"07/29/2021",73727,2486313,22411671,10456350,""
FL,"08/05/2021",111749,2598062,22883216,10588372,""
FL,"08/12/2021",136756,2734818,23345223,10720783,""
FL,"08/19/2021",153030,2887848,23892181,10926175,""
FL,"08/26/2021",151125,3038973,24385811,11138433,0
FL,"09/02/2021",153270,3192243,25072227,11468372,0
FL,"09/09/2021",132781,3325024,25535858,11691263,0
FL,"09/16/2021",99432,3424456,26016494,11934140,0
FL,"09/23/2021",76142,3500598,26392751,12130630,0
FL,"09/30/2021",54894,3555492,26780337,12301042,0
FL,"10/07/2021",38398,3593890,27226376,12453971,0
FL,"10/14/2021",26080,3619970,27602930,12584219,0
FL,"10/21/2021",19983,3639953,27897250,12676687,892426
FL,"10/28/2021",15634,3655587,28354807,12793276,1142257
FL,"11/04/2021",13257,3668844,28838525,12872953,1446954
FL,"11/11/2021",11503,3680347,29381758,12955558,1765624
FL,"11/18/2021",10694,3691041,30018517,13042051,2116430
FL,"11/25/2021",11384,3702425,30501707,13100793,2406202
FL,"12/02/2021",9998,3712423,31170744,13227652,2778893
FL,"12/09/2021",11389,3723812,31740679,13322860,3131987
FL,"12/16/2021",14269,3738081,32567919,13460713,3625154
FL,"12/23/2021",34018,3772099,33172989,13541346,3991202
FL,"12/30/2021",128180,3900279,33644593,13607439,4263127
FL,"01/06/2022",296317,4196596,34002943,13659557,4465318
FL,"01/13/2022",393739,4590335,34567794,13744395,4778139
FL,"01/20/2022",428470,5018805,34854962,13866645,4938723
FL,"01/27/2022",287147,5305952,35235521,13943699,5124088
FL,"02/03/2022",197461,5503413,35460085,14004494,5219017
FL,"02/10/2022",129764,5633177,35653792,14059401,5296694
FL,"02/17/2022",99839,5733016,35914858,14106658,5355274
FL,"02/24/2022",42329,5775345,36035360,14140484,5400659
FL,"03/03/2022",25501,5800846,36180421,14178300,5456573
FL,"03/10/2022",14108,5814954,36287516,14207223,5499648
FL,"03/17/2022",10223,5825177,36371536,14229442,5531796
FL,"03/24/2022",8024,5833201,36462698,14251619,5566050
FL,"03/31/2022",8813,5842014,36547754,14271700,5595946
FL,"04/07/2022",10156,5852170,36773478,14297672,5642940
FL,"04/14/2022",11276,5863446,37021321,14324361,5688740
FL,"04/21/2022",15572,5879018,37241397,14349717,5730079
FL,"04/28/2022",20766,5899784,37444720,14374253,5768622
FL,"05/05/2022",26500,5926284,37616840,14396898,5801846
FL,"05/12/2022",32945,5959229,37768199,14417209,5832296
FL,"05/19/2022",39385,5998614,37929765,14436496,5864535
FL,"05/26/2022",60148,6058762,38101805,14456942,5899995
FL,"06/02/2022",66796,6125558,38232596,14473552,5929372
FL,"06/09/2022",71645,6197203,38359764,14491643,5958389
FL,"06/16/2022",74336,6271539,38470774,14507397,5984354
GA,"12/17/2020",42822,560607,0,0,""
GA,"12/24/2020",47684,608291,24173,0,""
GA,"12/31/2020",46452,654743,75157,0,""
GA,"01/07/2021",59099,713842,103793,0,""
GA,"01/14/2021",68454,782296,231305,0,""
GA,"01/21/2021",54424,836720,453862,0,""
GA,"01/28/2021",48885,885605,764211,0,""
GA,"02/04/2021",36752,922357,1008040,0,""
GA,"02/11/2021",28551,950908,1273015,0,""
GA,"02/18/2021",22342,973250,1569216,0,""
GA,"02/25/2021",20805,994055,1961849,0,""
GA,"03/04/2021",20441,1014496,2187289,0,""
GA,"03/11/2021",13865,1028361,2483900,936451,""
GA,"03/18/2021",10107,1038468,2906563,1082385,""
GA,"03/25/2021",10915,1049383,3434860,1208667,""
GA,"04/01/2021",10168,1059551,3950645,1327557,""
GA,"04/08/2021",8645,1068196,4541621,1536865,""
GA,"04/15/2021",10181,1078377,5157520,1835536,""
GA,"04/22/2021",9415,1087792,5740162,2202939,""
GA,"04/29/2021",9442,1097234,6218010,2527545,""
GA,"05/06/2021",8541,1105775,6552673,2763645,""
GA,"05/13/2021",6388,1112163,6960793,3037554,""
GA,"05/20/2021",5174,1117337,7212497,3183565,""
GA,"05/27/2021",3976,1121313,7410254,3295633,""
GA,"06/03/2021",3098,1124411,7612650,3409346,""
GA,"06/10/2021",2699,1127110,7935079,3590749,""
GA,"06/17/2021",2540,1129650,8097319,3692677,""
GA,"06/24/2021",2299,1131949,8221814,3762566,""
GA,"07/01/2021",2621,1134570,8445684,3893218,""
GA,"07/08/2021",2992,1137562,8549769,3941470,""
GA,"07/15/2021",5965,1143527,8628869,3980303,""
GA,"07/22/2021",9541,1153068,8748307,4037519,""
GA,"07/29/2021",18164,1171232,8904071,4093544,""
GA,"08/05/2021",28397,1199629,9080138,4145869,""
GA,"08/12/2021",38755,1238384,9208320,4183379,""
GA,"08/19/2021",49283,1287667,9436941,4262186,""
GA,"08/26/2021",60354,1348021,9638282,4342677,0
GA,"09/02/2021",65263,1413284,9883793,4445340,0
GA,"09/09/2021",55126,1468410,10114310,4540409,0
GA,"09/16/2021",45260,1513670,10285679,4622898,0
GA,"09/23/2021",35014,1548684,10504413,4737079,0
GA,"09/30/2021",25152,1573836,10673110,4823331,0
GA,"10/07/2021",19844,1593680,10855634,4901526,0
GA,"10/14/2021",18013,1611693,11032372,4973251,0
GA,"10/21/2021",10683,1622376,11112900,5006654,244965
GA,"10/28/2021",8971,1631347,11360060,5091916,351668
GA,"11/04/2021",7258,1638605,11638712,5148931,524044
GA,"11/11/2021",6390,1644995,11796384,5180014,616219
GA,"11/18/2021",6959,1651954,12027136,5216907,742534
GA,"11/25/2021",7526,1659480,12185763,5241785,834898
GA,"12/02/2021",6626,1666106,12428816,5281455,973242
GA,"12/09/2021",9338,1675444,12598737,5284283,1093630
GA,"12/16/2021",10882,1686326,12856591,5337707,1241560
GA,"12/23/2021",27766,1714092,13075011,5377295,1369374
GA,"12/30/2021",77929,1792021,13331712,5423280,1507455
GA,"01/06/2022",136921,1928942,13523352,5458048,1610217
GA,"01/13/2022",81131,2010073,13718189,5495289,1712092
GA,"01/20/2022",113855,2123928,13841416,5563349,1794783
GA,"01/27/2022",182097,2306025,13974241,5597004,1857386
GA,"02/03/2022",80275,2386300,14071822,5626517,1898016
GA,"02/10/2022",38640,2424940,14156833,5654378,1930738
GA,"02/17/2022",21527,2446467,14260032,5665409,1958880
